id,user_id,supplier,warehouse,hsn,modelno,brand,prod_desc,smtids,quantity,barcode,property,pricelist,status
5ab387e0534ade0a25958c18,5a1414e55ba9450d0912357e,5a16b6975ba9450d0912358c,WH-KATHEDAN,84672100,PPT-RH-26,Powertex,Rotary Hammer Powertex PPT-RH-26,"['SMT160418001763', 'SMT160418001764', 'SMT160418001765', 'SMT160418001766', 'SMT160418001767', 'SMT160418001768', 'SMT160418001769', 'SMT160418001770', 'SMT160418001771', 'SMT160418001772', 'SMT160418001773', 'SMT160418001774', 'SMT160418001775', 'SMT160418001776', 'SMT160418001777', 'SMT160418001778', 'SMT160418001779', 'SMT160418001780', 'SMT160418001781', 'SMT160418001782', 'SMT160418001783', 'SMT160418001784', 'SMT160418001785', 'SMT160418001786', 'SMT160418001787', 'SMT160418001788', 'SMT160418001789', 'SMT160418001790', 'SMT160418001791', 'SMT160418001792', 'SMT160418001793', 'SMT160418001794', 'SMT160418001795', 'SMT160418001796', 'SMT160418001797', 'SMT160418001798', 'SMT160418001799', 'SMT160418001800']",38,1100925004,"[{""tosmt"": ""SMT220320180008"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180008""}, {""tosmt"": ""SMT220320180057"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180057""}, {""tosmt"": ""SMT280320185502"", ""invoiceid"": ""POIN280320180002"", ""invoicedate"": ""28-03-2018"", ""fromsmt"": ""SMT280320185452""}, {""tosmt"": ""SMT070418001031"", ""invoiceid"": ""POIN070420180002"", ""invoicedate"": ""07-04-2018"", ""fromsmt"": ""SMT070418001012""}, {""tosmt"": ""SMT160418001800"", ""invoiceid"": ""POIN160420180001"", ""invoicedate"": ""16-04-2018"", ""fromsmt"": ""SMT160418001751""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""3161.25"", ""dealer_price"": ""2591.19"", ""enduser_price"": ""4745.76"", ""landing_price"": ""2313.56""}]",Not Print
5ab387e0534ade0a25958c19,5a1414e55ba9450d0912357e,5a16b6975ba9450d0912358c,WH-KATHEDAN,84672100,PPT-RH-26-A,Powertex,Rotary Hammer Powertex PPT-RH-26-A,"['SMT160418001803', 'SMT160418001804', 'SMT160418001805', 'SMT160418001806', 'SMT160418001807', 'SMT160418001808', 'SMT160418001809', 'SMT160418001810', 'SMT160418001811', 'SMT160418001812', 'SMT160418001813', 'SMT160418001814', 'SMT160418001815', 'SMT160418001816', 'SMT160418001817', 'SMT160418001818', 'SMT160418001819', 'SMT160418001820', 'SMT160418001821', 'SMT160418001822', 'SMT160418001823', 'SMT160418001824', 'SMT160418001825', 'SMT160418001826', 'SMT160418001827', 'SMT160418001828', 'SMT160418001829', 'SMT160418001830', 'SMT160418001831', 'SMT160418001832', 'SMT160418001833', 'SMT160418001834', 'SMT160418001835', 'SMT160418001836', 'SMT160418001837', 'SMT160418001838', 'SMT160418001839', 'SMT160418001840', 'SMT160418001841', 'SMT160418001842', 'SMT160418001843', 'SMT160418001844', 'SMT160418001845', 'SMT160418001846', 'SMT160418001847', 'SMT160418001848', 'SMT160418001849', 'SMT160418001850']",48,1100925005,"[{""tosmt"": ""SMT22032018009"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT22032018009""}, {""tosmt"": ""SMT220320180058"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180058""}, {""tosmt"": ""SMT280320185553"", ""invoiceid"": ""POIN280320180002"", ""invoicedate"": ""28-03-2018"", ""fromsmt"": ""SMT280320185503""}, {""tosmt"": ""SMT070418001051"", ""invoiceid"": ""POIN070420180002"", ""invoicedate"": ""07-04-2018"", ""fromsmt"": ""SMT070418001032""}, {""tosmt"": ""SMT160418001850"", ""invoiceid"": ""POIN160420180001"", ""invoicedate"": ""16-04-2018"", ""fromsmt"": ""SMT160418001801""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""3308.02"", ""dealer_price"": ""2711.49"", ""enduser_price"": ""4966.1"", ""landing_price"": ""2420.97""}]",Not Print
5ab387e0534ade0a25958c1a,5a1414e55ba9450d0912357e,5a16b6975ba9450d0912358c,WH-KATHEDAN,84672100,PPT-RH-26-G,Powertex,Rotary Hammer Powertex PPT-RH-26-G,"['SMT160418001864', 'SMT160418001865', 'SMT160418001866', 'SMT160418001867', 'SMT160418001868', 'SMT160418001869', 'SMT160418001870', 'SMT160418001871', 'SMT160418001872', 'SMT160418001873', 'SMT160418001874', 'SMT160418001875', 'SMT160418001876', 'SMT160418001877', 'SMT160418001878', 'SMT160418001879', 'SMT160418001880', 'SMT160418001881', 'SMT160418001882', 'SMT160418001883', 'SMT160418001884', 'SMT160418001885', 'SMT160418001886', 'SMT160418001887', 'SMT160418001888', 'SMT160418001889', 'SMT160418001890', 'SMT160418001891', 'SMT160418001892', 'SMT160418001893', 'SMT160418001894', 'SMT160418001895', 'SMT160418001896', 'SMT160418001897', 'SMT160418001898', 'SMT160418001899', 'SMT160418001900']",37,1100925006,"[{""tosmt"": ""SMT220320180010"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180010""}, {""tosmt"": ""SMT220320180059"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180059""}, {""tosmt"": ""SMT280320185604"", ""invoiceid"": ""POIN280320180002"", ""invoicedate"": ""28-03-2018"", ""fromsmt"": ""SMT280320185554""}, {""tosmt"": ""SMT070418001071"", ""invoiceid"": ""POIN070420180002"", ""invoicedate"": ""07-04-2018"", ""fromsmt"": ""SMT070418001052""}, {""tosmt"": ""SMT160418001900"", ""invoiceid"": ""POIN160420180001"", ""invoicedate"": ""16-04-2018"", ""fromsmt"": ""SMT160418001851""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""3669.31"", ""dealer_price"": ""3007.63"", ""enduser_price"": ""5508.47"", ""landing_price"": ""2685.38""}]",Not Print
5ab387e0534ade0a25958c1b,5a1414e55ba9450d0912357e,5a16b6975ba9450d0912358c,WH-KATHEDAN,84672100,PPT-RH-26-S,Powertex,Rotary Hammer Powertex PPT-RH-26-S,"['SMT070418001090', 'SMT070418001091', 'SMT160418001901', 'SMT160418001902', 'SMT160418001903', 'SMT160418001904', 'SMT160418001905', 'SMT160418001906', 'SMT160418001907', 'SMT160418001908', 'SMT160418001909', 'SMT160418001910', 'SMT160418001911', 'SMT160418001912', 'SMT160418001913', 'SMT160418001914', 'SMT160418001915', 'SMT160418001916', 'SMT160418001917', 'SMT160418001918', 'SMT160418001919', 'SMT160418001920', 'SMT160418001921', 'SMT160418001922', 'SMT160418001923', 'SMT160418001924', 'SMT160418001925', 'SMT160418001926', 'SMT160418001927', 'SMT160418001928', 'SMT160418001929', 'SMT160418001930', 'SMT160418001931', 'SMT160418001932', 'SMT160418001933', 'SMT160418001934', 'SMT160418001935', 'SMT160418001936', 'SMT160418001937', 'SMT160418001938', 'SMT160418001939', 'SMT160418001940', 'SMT160418001941', 'SMT160418001942', 'SMT160418001943', 'SMT160418001944', 'SMT160418001945', 'SMT160418001946', 'SMT160418001947', 'SMT160418001948', 'SMT160418001949', 'SMT160418001950']",52,1100925007,"[{""tosmt"": ""SMT220320180011"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180011""}, {""tosmt"": ""SMT220320180060"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180060""}, {""tosmt"": ""SMT280320185655"", ""invoiceid"": ""POIN280320180002"", ""invoicedate"": ""28-03-2018"", ""fromsmt"": ""SMT280320185605""}, {""tosmt"": ""SMT070418001091"", ""invoiceid"": ""POIN070420180002"", ""invoicedate"": ""07-04-2018"", ""fromsmt"": ""SMT070418001072""}, {""tosmt"": ""SMT160418001950"", ""invoiceid"": ""POIN160420180001"", ""invoicedate"": ""16-04-2018"", ""fromsmt"": ""SMT160418001901""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""3697.53"", ""dealer_price"": ""3030.76"", ""enduser_price"": ""5550.85"", ""landing_price"": ""2706.04""}]",Not Print
5ab387e0534ade0a25958c1c,5a1414e55ba9450d0912357e,5a16b6975ba9450d0912358c,WH-KATHEDAN,84672100,PPT-RH-38,Powertex,Rotary Hammer Powertex PPT-RH-38,"['SMT160418001955', 'SMT160418001956', 'SMT160418001957', 'SMT160418001958', 'SMT160418001959', 'SMT160418001960', 'SMT160418001961', 'SMT160418001962', 'SMT160418001963', 'SMT160418001964', 'SMT160418001965', 'SMT160418001966', 'SMT160418001967', 'SMT160418001968', 'SMT160418001969', 'SMT160418001970', 'SMT160418001971', 'SMT160418001972', 'SMT160418001973', 'SMT160418001974', 'SMT160418001975', 'SMT160418001976', 'SMT160418001977', 'SMT160418001978', 'SMT160418001979', 'SMT160418001980', 'SMT160418001981', 'SMT160418001982', 'SMT160418001983', 'SMT160418001984', 'SMT160418001985', 'SMT160418001986', 'SMT160418001987', 'SMT160418001988', 'SMT160418001989', 'SMT160418001990', 'SMT160418001991', 'SMT160418001992', 'SMT160418001993', 'SMT160418001994', 'SMT160418001995', 'SMT160418001996', 'SMT160418001997', 'SMT160418001998', 'SMT160418001999', 'SMT160418002000']",46,1100925009,"[{""tosmt"": ""SMT220320180012"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180012""}, {""tosmt"": ""SMT220320180061"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180061""}, {""tosmt"": ""SMT280320185757"", ""invoiceid"": ""POIN280320180002"", ""invoicedate"": ""28-03-2018"", ""fromsmt"": ""SMT280320185707""}, {""tosmt"": ""SMT070418001131"", ""invoiceid"": ""POIN070420180002"", ""invoicedate"": ""07-04-2018"", ""fromsmt"": ""SMT070418001112""}, {""tosmt"": ""SMT160418002000"", ""invoiceid"": ""POIN160420180001"", ""invoicedate"": ""16-04-2018"", ""fromsmt"": ""SMT160418001951""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""8884.07"", ""dealer_price"": ""6940.68"", ""enduser_price"": ""12711.86"", ""landing_price"": ""6197.03""}]",Not Print
5ab387e0534ade0a25958c29,5a1414e55ba9450d0912357e,5a16b6975ba9450d0912358c,WH-KATHEDAN,84672290,PPT-RM-8,Powertex,Router Machine Powertex PPT-RM-8,"['SMT160418002003', 'SMT160418002004', 'SMT160418002005', 'SMT160418002006', 'SMT160418002007', 'SMT160418002008', 'SMT160418002009', 'SMT160418002010', 'SMT160418002011', 'SMT160418002012', 'SMT160418002013', 'SMT160418002014', 'SMT160418002015', 'SMT160418002016', 'SMT160418002017', 'SMT160418002018', 'SMT160418002019', 'SMT160418002020', 'SMT160418002021', 'SMT160418002022', 'SMT160418002023', 'SMT160418002024', 'SMT160418002025', 'SMT160418002026', 'SMT160418002027', 'SMT160418002028', 'SMT160418002029', 'SMT160418002030', 'SMT160418002031', 'SMT160418002032', 'SMT160418002033', 'SMT160418002034', 'SMT160418002035', 'SMT160418002036', 'SMT160418002037', 'SMT160418002038', 'SMT160418002039', 'SMT160418002040', 'SMT160418002041', 'SMT160418002042', 'SMT160418002043', 'SMT160418002044', 'SMT160418002045', 'SMT160418002046', 'SMT160418002047', 'SMT160418002048', 'SMT160418002049', 'SMT160418002050']",48,1100926001,"[{""tosmt"": ""SMT220320180025"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180025""}, {""tosmt"": ""SMT220320180074"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180074""}, {""tosmt"": ""SMT280320185808"", ""invoiceid"": ""POIN280320180002"", ""invoicedate"": ""28-03-2018"", ""fromsmt"": ""SMT280320185758""}, {""tosmt"": ""SMT070418001151"", ""invoiceid"": ""POIN070420180002"", ""invoicedate"": ""07-04-2018"", ""fromsmt"": ""SMT070418001132""}, {""tosmt"": ""SMT160418002050"", ""invoiceid"": ""POIN160420180001"", ""invoicedate"": ""16-04-2018"", ""fromsmt"": ""SMT160418002001""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""3789.61"", ""dealer_price"": ""3238.98"", ""enduser_price"": ""5932.2"", ""landing_price"": ""2891.95""}]",Not Print
5ab387e0534ade0a25958c31,5a1414e55ba9450d0912357e,5a16b6975ba9450d0912358c,WH-KATHEDAN,84672100,PPT-SD-3.6,Powertex,Cordless Driver Powertex PPT-SD-3.6,"['SMT070418001163', 'SMT070418001164', 'SMT070418001165', 'SMT070418001166', 'SMT070418001167', 'SMT070418001168', 'SMT070418001169', 'SMT070418001170', 'SMT070418001171', 'SMT160418002051', 'SMT160418002052', 'SMT160418002053', 'SMT160418002054', 'SMT160418002055', 'SMT160418002056', 'SMT160418002057', 'SMT160418002058', 'SMT160418002059', 'SMT160418002060', 'SMT160418002061', 'SMT160418002062', 'SMT160418002063', 'SMT160418002064', 'SMT160418002065', 'SMT160418002066', 'SMT160418002067', 'SMT160418002068', 'SMT160418002069', 'SMT160418002070', 'SMT160418002071', 'SMT160418002072', 'SMT160418002073', 'SMT160418002074', 'SMT160418002075', 'SMT160418002076', 'SMT160418002077', 'SMT160418002078', 'SMT160418002079', 'SMT160418002080', 'SMT160418002081', 'SMT160418002082', 'SMT160418002083', 'SMT160418002084', 'SMT160418002085', 'SMT160418002086', 'SMT160418002087', 'SMT160418002088', 'SMT160418002089', 'SMT160418002090', 'SMT160418002091', 'SMT160418002092', 'SMT160418002093', 'SMT160418002094', 'SMT160418002095', 'SMT160418002096', 'SMT160418002097', 'SMT160418002098', 'SMT160418002099', 'SMT160418002100']",59,1100928005,"[{""tosmt"": ""SMT220320180033"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180033""}, {""tosmt"": ""SMT220320180082"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180082""}, {""tosmt"": ""SMT280320186063"", ""invoiceid"": ""POIN280320180002"", ""invoicedate"": ""28-03-2018"", ""fromsmt"": ""SMT280320186013""}, {""tosmt"": ""SMT070418001171"", ""invoiceid"": ""POIN070420180002"", ""invoicedate"": ""07-04-2018"", ""fromsmt"": ""SMT070418001152""}, {""tosmt"": ""SMT160418002100"", ""invoiceid"": ""POIN160420180001"", ""invoicedate"": ""16-04-2018"", ""fromsmt"": ""SMT160418002051""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""1191.02"", ""dealer_price"": ""1017.97"", ""enduser_price"": ""1864.41"", ""landing_price"": ""908.9""}]",Not Print
5ab387e0534ade0a25958c32,5a1414e55ba9450d0912357e,5a16b6975ba9450d0912358c,WH-KATHEDAN,84672100,PPT-SD-4.8,Powertex,Cordless Driver Powertex PPT-SD-4.8,"['SMT120418000516', 'SMT120418000517', 'SMT120418000518', 'SMT160418002101', 'SMT160418002102', 'SMT160418002103', 'SMT160418002104', 'SMT160418002105', 'SMT160418002106', 'SMT160418002107', 'SMT160418002108', 'SMT160418002109', 'SMT160418002110', 'SMT160418002111', 'SMT160418002112', 'SMT160418002113', 'SMT160418002114', 'SMT160418002115', 'SMT160418002116', 'SMT160418002117', 'SMT160418002118', 'SMT160418002119', 'SMT160418002120', 'SMT160418002121', 'SMT160418002122', 'SMT160418002123', 'SMT160418002124', 'SMT160418002125', 'SMT160418002126', 'SMT160418002127', 'SMT160418002128', 'SMT160418002129', 'SMT160418002130', 'SMT160418002131', 'SMT160418002132', 'SMT160418002133', 'SMT160418002134', 'SMT160418002135', 'SMT160418002136', 'SMT160418002137', 'SMT160418002138', 'SMT160418002139', 'SMT160418002140', 'SMT160418002141', 'SMT160418002142', 'SMT160418002143', 'SMT160418002144', 'SMT160418002145', 'SMT160418002146', 'SMT160418002147', 'SMT160418002148', 'SMT160418002149', 'SMT160418002150']",53,1100928006,"[{""tosmt"": ""SMT220320180034"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180034""}, {""tosmt"": ""SMT220320180083"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180083""}, {""tosmt"": ""SMT280320186114"", ""invoiceid"": ""POIN280320180002"", ""invoicedate"": ""28-03-2018"", ""fromsmt"": ""SMT280320186064""}, {""tosmt"": ""SMT070418001191"", ""invoiceid"": ""POIN070420180002"", ""invoicedate"": ""07-04-2018"", ""fromsmt"": ""SMT070418001172""}, {""tosmt"": ""SMT120418000518"", ""invoiceid"": ""POIN120420180001"", ""invoicedate"": ""12-04-2018"", ""fromsmt"": ""SMT120418000499""}, {""tosmt"": ""SMT160418002150"", ""invoiceid"": ""POIN160420180001"", ""invoicedate"": ""16-04-2018"", ""fromsmt"": ""SMT160418002101""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""730.85"", ""dealer_price"": ""624.66"", ""enduser_price"": ""1144.07"", ""landing_price"": ""557.73""}]",Not Print
5ab387e0534ade0a25958c27,5a1414e55ba9450d0912357e,5a16b6975ba9450d0912358c,WH-KATHEDAN,84672290,PPT-SC-125,Powertex,Slot Cutter Powertex PPT-SC-125,"['SMT070418001205', 'SMT070418001206', 'SMT070418001207', 'SMT070418001208', 'SMT070418001209', 'SMT070418001210', 'SMT070418001211', 'SMT160418002151', 'SMT160418002152', 'SMT160418002153', 'SMT160418002154', 'SMT160418002155', 'SMT160418002156', 'SMT160418002157', 'SMT160418002158', 'SMT160418002159', 'SMT160418002160', 'SMT160418002161', 'SMT160418002162', 'SMT160418002163', 'SMT160418002164', 'SMT160418002165', 'SMT160418002166', 'SMT160418002167', 'SMT160418002168', 'SMT160418002169', 'SMT160418002170', 'SMT160418002171', 'SMT160418002172', 'SMT160418002173', 'SMT160418002174', 'SMT160418002175', 'SMT160418002176', 'SMT160418002177', 'SMT160418002178', 'SMT160418002179', 'SMT160418002180', 'SMT160418002181', 'SMT160418002182', 'SMT160418002183', 'SMT160418002184', 'SMT160418002185', 'SMT160418002186', 'SMT160418002187', 'SMT160418002188', 'SMT160418002189', 'SMT160418002190', 'SMT160418002191', 'SMT160418002192', 'SMT160418002193', 'SMT160418002194', 'SMT160418002195', 'SMT160418002196', 'SMT160418002197', 'SMT160418002198', 'SMT160418002199', 'SMT160418002200']",57,1100929001,"[{""tosmt"": ""SMT220320180023"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180023""}, {""tosmt"": ""SMT220320180072"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180072""}, {""tosmt"": ""SMT280320186165"", ""invoiceid"": ""POIN280320180002"", ""invoicedate"": ""28-03-2018"", ""fromsmt"": ""SMT280320186115""}, {""tosmt"": ""SMT070418001211"", ""invoiceid"": ""POIN070420180002"", ""invoicedate"": ""07-04-2018"", ""fromsmt"": ""SMT070418001192""}, {""tosmt"": ""SMT160418002200"", ""invoiceid"": ""POIN160420180001"", ""invoicedate"": ""16-04-2018"", ""fromsmt"": ""SMT160418002151""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""4872.36"", ""dealer_price"": ""4164.41"", ""enduser_price"": ""7627.12"", ""landing_price"": ""3718.22""}]",Not Print
5ab387e0534ade0a25958c28,5a1414e55ba9450d0912357e,5a16b6975ba9450d0912358c,WH-KATHEDAN,84672290,PPT-SC-150,Powertex,Slot Cutter Powertex PPT-SC-150,"['SMT070418001225', 'SMT070418001226', 'SMT070418001227', 'SMT070418001228', 'SMT070418001229', 'SMT070418001230', 'SMT070418001231', 'SMT160418002201', 'SMT160418002202', 'SMT160418002203', 'SMT160418002204', 'SMT160418002205', 'SMT160418002206', 'SMT160418002207', 'SMT160418002208', 'SMT160418002209', 'SMT160418002210', 'SMT160418002211', 'SMT160418002212', 'SMT160418002213', 'SMT160418002214', 'SMT160418002215', 'SMT160418002216', 'SMT160418002217', 'SMT160418002218', 'SMT160418002219', 'SMT160418002220', 'SMT160418002221', 'SMT160418002222', 'SMT160418002223', 'SMT160418002224', 'SMT160418002225', 'SMT160418002226', 'SMT160418002227', 'SMT160418002228', 'SMT160418002229', 'SMT160418002230', 'SMT160418002231', 'SMT160418002232', 'SMT160418002233', 'SMT160418002234', 'SMT160418002235', 'SMT160418002236', 'SMT160418002237', 'SMT160418002238', 'SMT160418002239', 'SMT160418002240', 'SMT160418002241', 'SMT160418002242', 'SMT160418002243', 'SMT160418002244', 'SMT160418002245', 'SMT160418002246', 'SMT160418002247', 'SMT160418002248', 'SMT160418002249', 'SMT160418002250']",57,1100929002,"[{""tosmt"": ""SMT220320180024"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180024""}, {""tosmt"": ""SMT220320180073"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180073""}, {""tosmt"": ""SMT280320186216"", ""invoiceid"": ""POIN280320180002"", ""invoicedate"": ""28-03-2018"", ""fromsmt"": ""SMT280320186166""}, {""tosmt"": ""SMT070418001231"", ""invoiceid"": ""POIN070420180002"", ""invoicedate"": ""07-04-2018"", ""fromsmt"": ""SMT070418001212""}, {""tosmt"": ""SMT160418002250"", ""invoiceid"": ""POIN160420180001"", ""invoicedate"": ""16-04-2018"", ""fromsmt"": ""SMT160418002201""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""6209.59"", ""dealer_price"": ""5089.83"", ""enduser_price"": ""9322.03"", ""landing_price"": ""4544.49""}]",Not Print
5ab387e0534ade0a25958c22,5a1414e55ba9450d0912357e,5a16b6975ba9450d0912358c,WH-KATHEDAN,84672910,PPT-VG-125/150,Powertex,Vertical Grinder Powertex PPT-VG-125/150,"['SMT160418002251', 'SMT160418002252', 'SMT160418002253', 'SMT160418002254', 'SMT160418002255', 'SMT160418002256', 'SMT160418002257', 'SMT160418002258', 'SMT160418002259', 'SMT160418002260', 'SMT160418002261', 'SMT160418002262', 'SMT160418002263', 'SMT160418002264', 'SMT160418002265', 'SMT160418002266', 'SMT160418002267', 'SMT160418002268', 'SMT160418002269', 'SMT160418002270', 'SMT160418002271', 'SMT160418002272', 'SMT160418002273', 'SMT160418002274', 'SMT160418002275', 'SMT160418002276', 'SMT160418002277', 'SMT160418002278', 'SMT160418002279', 'SMT160418002280', 'SMT160418002281', 'SMT160418002282', 'SMT160418002283', 'SMT160418002284', 'SMT160418002285', 'SMT160418002286', 'SMT160418002287', 'SMT160418002288', 'SMT160418002289', 'SMT160418002290', 'SMT160418002291', 'SMT160418002292', 'SMT160418002293', 'SMT160418002294', 'SMT160418002295', 'SMT160418002296', 'SMT160418002297', 'SMT160418002298', 'SMT160418002299', 'SMT160418002300']",50,1100933001,"[{""tosmt"": ""SMT220320180018"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180018""}, {""tosmt"": ""SMT220320180067"", ""invoiceid"": ""POIN220320180001"", ""invoicedate"": ""22-03-2018"", ""fromsmt"": ""SMT220320180067""}, {""tosmt"": ""SMT280320186318"", ""invoiceid"": ""POIN280320180002"", ""invoicedate"": ""28-03-2018"", ""fromsmt"": ""SMT280320186268""}, {""tosmt"": ""SMT070418001251"", ""invoiceid"": ""POIN070420180002"", ""invoicedate"": ""07-04-2018"", ""fromsmt"": ""SMT070418001232""}, {""tosmt"": ""SMT160418002300"", ""invoiceid"": ""POIN160420180001"", ""invoicedate"": ""16-04-2018"", ""fromsmt"": ""SMT160418002251""}]","[{""bulk_unit_price"": ""0"", ""bulk_qty"": ""0"", ""offer_price"": ""2409.11"", ""dealer_price"": ""2059.07"", ""enduser_price"": ""3771.19"", ""landing_price"": ""1838.45""}]",Not Print
